id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,season,day_of_departure,hour_of_departure,gap_hours,area_cancel_per
143517,3128,28,1.0,3,1068.0,,,,2013-04-05 10:00:00,,0,0,2013-04-05 09:34:00,13.044009,77.606805,,,0,2,4,1,0.43333333333333335,2
143529,27554,12,2.0,3,1017.0,,,,2013-04-05 13:00:00,,0,0,2013-04-05 11:26:00,13.11084,77.60074,,,0,2,4,2,1.5666666666666667,2
143532,27326,65,2.0,3,297.0,,,,2013-04-06 09:00:00,,0,0,2013-04-05 11:35:00,12.99789,77.61488,,,0,2,5,1,21.416666666666668,1
143536,27826,28,1.0,3,1021.0,,,,2013-04-05 12:45:00,,0,0,2013-04-05 11:49:00,13.02853,77.54625,,,0,2,4,1,0.9333333333333333,1
143537,27827,12,1.0,3,570.0,,,,2013-04-05 13:00:00,,0,0,2013-04-05 11:49:00,12.94832,77.5882,,,0,2,4,2,1.1833333333333333,1
143539,27829,12,2.0,3,376.0,,,,2013-04-05 13:00:00,,0,0,2013-04-05 12:17:00,12.90245,77.66081,,,0,2,4,2,0.7166666666666667,2
143547,23782,12,1.0,3,392.0,,,,2013-04-05 17:30:00,,0,0,2013-04-05 12:49:00,12.986284,77.735245,,,0,2,4,2,4.683333333333334,3
143549,1768,12,1.0,3,392.0,,,,2013-04-05 13:30:00,,0,0,2013-04-05 13:05:00,12.986284,77.735245,,,0,2,4,2,0.4166666666666667,3
143550,13887,12,2.0,3,112.0,,,,2013-04-06 04:30:00,,0,0,2013-04-05 13:06:00,12.93331,77.56666,,,0,2,5,0,15.4,1
143551,1768,12,1.0,3,392.0,,,,2013-04-05 13:30:00,,0,0,2013-04-05 13:06:00,12.986284,77.735245,,,0,2,4,2,0.4,3
143553,13887,85,2.0,3,112.0,,,,2013-04-09 10:30:00,,0,0,2013-04-05 13:17:00,12.93331,77.56666,,,0,2,1,1,93.21666666666667,1
143555,27834,85,2.0,3,1192.0,,,,2013-04-05 14:15:00,,0,0,2013-04-05 13:42:00,12.97677,77.5727,,,0,2,4,2,0.55,1
143569,27843,12,1.0,3,977.0,,,,2013-04-06 11:00:00,,0,0,2013-04-05 17:55:00,12.969933,77.533286,,,0,2,5,1,17.083333333333332,1
143573,18114,12,2.0,3,142.0,,,,2013-04-07 04:00:00,,0,0,2013-04-05 19:51:00,12.91281,77.60923,,,0,2,6,0,32.15,3
143588,998,87,2.0,3,1084.0,,,,2013-04-06 08:45:00,,0,0,2013-04-05 22:30:00,12.892657,77.581866,,,0,2,5,1,10.25,2
143597,27851,12,2.0,3,297.0,,,,2013-04-06 12:30:00,2013-04-06 00:00:00,1,0,2013-04-06 01:19:00,12.99789,77.61488,,,0,2,5,1,11.183333333333334,1
143607,27858,12,1.0,3,339.0,,,,2013-04-06 09:00:00,,0,0,2013-04-06 08:03:00,12.91028,77.64512,,,0,2,5,1,0.95,1
143611,17685,12,1.0,3,448.0,,,,2013-04-06 18:45:00,2013-04-06 00:00:00,1,0,2013-04-06 09:44:00,12.92732,77.63575,,,0,2,5,2,9.016666666666667,2
143616,1768,12,2.0,3,363.0,,,,2013-04-07 15:00:00,,0,0,2013-04-06 10:05:00,12.99287,77.71662,,,0,2,6,2,28.916666666666668,3
143617,27862,65,2.0,3,1247.0,,,,2013-04-07 10:30:00,2013-04-07 00:00:00,1,0,2013-04-06 10:08:00,12.96691,77.74935,,,0,2,6,1,24.366666666666667,0
143620,27677,28,1.0,3,1315.0,,,,2013-04-06 15:30:00,2013-04-06 00:00:00,1,0,2013-04-06 10:39:00,12.934446,77.629882,,,0,2,5,2,4.85,0
143624,26899,12,1.0,3,1086.0,,,,2013-04-06 17:00:00,2013-04-06 00:00:00,1,0,2013-04-06 11:21:00,12.907487,77.64729,,,0,2,5,2,5.65,2
143626,27829,12,2.0,3,376.0,,,,2013-04-06 12:30:00,,0,0,2013-04-06 11:39:00,12.90245,77.66081,,,0,2,5,1,0.85,2
143630,27870,12,1.0,3,1334.0,,,,2013-04-09 07:45:00,2013-04-09 00:00:00,1,0,2013-04-06 12:22:00,13.050994,77.593661,,,0,2,1,1,67.38333333333334,0
143634,22839,12,1.0,3,768.0,,,,2013-04-06 14:00:00,,0,0,2013-04-06 12:59:00,12.98999,77.55332,,,0,2,5,2,1.0166666666666666,0
143635,17444,12,1.0,3,571.0,,,,2013-04-06 15:30:00,,0,0,2013-04-06 13:21:00,12.95185,77.69642,,,0,2,5,2,2.15,3
143643,25093,12,1.0,3,1230.0,,,,2013-04-06 15:15:00,2013-04-06 00:00:00,0,1,2013-04-06 14:05:00,13.02239,77.59492,,,0,2,5,2,1.1666666666666667,1
143646,26187,65,2.0,3,1230.0,,,,2013-04-06 21:00:00,,0,0,2013-04-06 14:46:00,13.02239,77.59492,,,0,2,5,3,6.233333333333333,1
143654,25044,85,1.0,3,145.0,,,,2013-04-06 17:30:00,,0,0,2013-04-06 15:57:00,12.99067,77.65587,,,0,2,5,2,1.55,0
143659,29363,12,1.0,3,531.0,,,,2013-04-06 19:00:00,,0,0,2013-04-06 17:50:00,12.99255,77.57842,,,0,2,5,3,1.1666666666666667,-1
143667,27888,65,2.0,3,515.0,,,,2013-04-07 10:00:00,,0,0,2013-04-06 19:35:00,12.97896,77.67345,,,0,2,6,1,14.416666666666666,3
143669,15078,12,1.0,3,292.0,,,,2013-04-07 05:15:00,2013-04-07 00:00:00,1,0,2013-04-06 20:03:00,12.93944,77.62923,,,0,2,6,0,9.2,2
143676,17685,12,2.0,3,448.0,,,,2013-04-07 06:45:00,,0,0,2013-04-06 20:23:00,12.92732,77.63575,,,0,2,6,1,10.366666666666667,2
143688,27898,12,1.0,3,150.0,,,,2013-04-07 11:00:00,,0,0,2013-04-06 22:54:00,12.89724,77.61065,,,0,2,6,1,12.1,2
143698,27907,12,1.0,3,1323.0,,,,2013-04-07 04:45:00,,0,0,2013-04-07 04:25:00,12.869805,77.653211,,,0,2,6,0,0.3333333333333333,2
143704,27910,65,2.0,3,292.0,,,,2013-04-07 08:45:00,,0,0,2013-04-07 07:49:00,12.93944,77.62923,,,0,2,6,1,0.9333333333333333,2
143707,27004,28,1.0,3,269.0,,,,2013-04-07 11:00:00,2013-04-07 00:00:00,1,0,2013-04-07 09:02:00,12.9744,77.69183,,,0,2,6,1,1.9666666666666666,3
143710,27677,28,1.0,3,1315.0,,,,2013-04-07 16:45:00,2013-04-07 00:00:00,1,0,2013-04-07 09:18:00,12.934446,77.629882,,,0,2,6,2,7.45,0
143717,27918,12,2.0,3,173.0,,,,2013-04-07 14:00:00,,0,0,2013-04-07 10:16:00,12.96479,77.60864,,,0,2,6,2,3.7333333333333334,-1
143721,27920,65,1.0,3,136.0,,,,2013-04-07 14:30:00,,0,0,2013-04-07 10:35:00,12.90796,77.62418,,,0,2,6,2,3.9166666666666665,2
143723,27921,28,1.0,3,197.0,,,,2013-04-07 12:30:00,2013-04-07 00:00:00,1,0,2013-04-07 11:00:00,12.9119,77.54682,,,0,2,6,1,1.5,0
143726,27733,12,1.0,3,571.0,,,,2013-04-07 12:30:00,,0,0,2013-04-07 11:12:00,12.95185,77.69642,,,0,2,6,1,1.3,3
143739,27930,12,2.0,3,269.0,,,,2013-04-08 08:00:00,,0,0,2013-04-07 13:11:00,12.9744,77.69183,,,0,2,0,1,18.816666666666666,3
143750,1274,85,1.0,3,1010.0,,,,2013-04-07 16:00:00,,0,0,2013-04-07 14:08:00,12.96691,77.74935,,,0,2,6,2,1.8666666666666667,3
143753,27936,12,1.0,3,1388.0,,,,2013-04-07 17:00:00,,0,0,2013-04-07 14:28:00,12.919722,77.592806,,,0,2,6,2,2.533333333333333,1
143760,27939,12,1.0,3,1056.0,,,,2013-04-07 17:30:00,,0,0,2013-04-07 16:11:00,12.919199,77.60931,,,0,2,6,2,1.3166666666666667,3
143774,24256,12,1.0,3,1010.0,,,,2013-04-08 07:00:00,2013-04-08 00:00:00,1,0,2013-04-07 18:31:00,12.96691,77.74935,,,0,2,0,1,12.483333333333333,3
143776,27947,12,1.0,3,452.0,,,,2013-04-08 07:00:00,,0,0,2013-04-07 18:55:00,12.95278,77.59088,,,0,2,0,1,12.083333333333334,1
143792,27953,12,2.0,3,1229.0,,,,2013-04-08 09:30:00,2013-04-08 00:00:00,1,0,2013-04-07 20:44:00,13.02239,77.59492,,,0,2,0,1,12.766666666666667,-1
143808,27960,65,2.0,3,625.0,,,,2013-04-08 08:45:00,,0,0,2013-04-07 23:05:00,12.95431,77.6553,,,0,2,0,1,9.666666666666666,3
143809,27961,12,1.0,3,1010.0,,,,2013-04-08 09:00:00,,0,0,2013-04-07 23:27:00,12.96691,77.74935,,,0,2,0,1,9.55,3
143821,22758,12,1.0,3,1147.0,,,,2013-04-08 08:30:00,2013-04-08 00:00:00,1,0,2013-04-08 05:57:00,13.03064,77.6491,,,0,2,0,1,2.55,1
143825,27969,12,2.0,3,448.0,,,,2013-04-09 06:45:00,,0,0,2013-04-08 07:43:00,12.92732,77.63575,,,0,2,1,1,23.033333333333335,2
143841,21148,12,1.0,3,458.0,,,,2013-04-08 16:00:00,,0,0,2013-04-08 10:14:00,13.00037,77.72746,,,0,2,0,2,5.766666666666667,3
143850,21874,12,1.0,3,1191.0,,,,2013-04-09 12:15:00,2013-04-09 00:00:00,1,0,2013-04-08 11:39:00,13.03017,77.56684,,,0,2,1,1,24.6,0
143852,26010,12,1.0,3,1237.0,,,,2013-04-08 13:00:00,,0,0,2013-04-08 11:57:00,12.92645,77.61206,,,0,2,0,2,1.05,1
143879,27990,12,1.0,3,1328.0,,,,2013-04-09 14:00:00,2013-04-09 00:00:00,1,0,2013-04-08 16:15:00,12.958808,77.649047,,,0,2,1,2,21.75,0
143883,17029,12,2.0,3,1165.0,,,,2013-04-09 11:00:00,,0,0,2013-04-08 16:38:00,12.990947,77.687112,,,0,2,1,1,18.366666666666667,3
143884,28913,12,1.0,3,1169.0,,,,2013-04-08 17:30:00,,0,0,2013-04-08 16:42:00,13.018523,77.644366,,,0,2,0,2,0.8,1
143890,18756,85,2.0,3,393.0,,,,2013-04-09 08:45:00,,0,0,2013-04-08 17:17:00,13.19956,77.70688,,,0,2,1,1,15.466666666666667,3
143894,25721,12,1.0,3,293.0,,,,2013-04-08 22:15:00,2013-04-08 00:00:00,1,0,2013-04-08 17:41:00,12.849482,77.663187,,,0,2,0,3,4.566666666666666,3
143901,28004,12,2.0,3,789.0,,,,2013-04-09 09:30:00,,0,0,2013-04-08 19:14:00,12.9634,77.60343,,,0,2,1,1,14.266666666666667,1
143922,25594,12,2.0,3,1083.0,,,,2013-04-09 07:00:00,,0,0,2013-04-09 00:13:00,12.900648,77.589183,,,0,2,1,1,6.783333333333333,2
143923,28017,86,2.0,3,396.0,,,,2013-04-09 10:30:00,2013-04-09 00:00:00,1,0,2013-04-09 00:33:00,12.92073,77.66482,,,0,2,1,1,9.95,3
143933,28023,12,2.0,3,367.0,,,,2013-04-09 14:00:00,,0,0,2013-04-09 08:23:00,12.93029,77.53955,,,0,2,1,2,5.616666666666666,0
143938,28025,12,2.0,3,458.0,,,,2013-04-09 09:45:00,,0,0,2013-04-09 09:18:00,13.00037,77.72746,,,0,2,1,1,0.45,3
143950,28033,12,1.0,3,1082.0,,,,2013-04-09 12:00:00,,0,0,2013-04-09 10:53:00,12.870924,77.575879,,,0,2,1,1,1.1166666666666667,1
143952,21817,12,2.0,3,1195.0,,,,2013-04-09 12:30:00,2013-04-09 00:00:00,1,0,2013-04-09 10:58:00,13.00446,77.56923,,,0,2,1,1,1.5333333333333334,-1
143954,28036,28,1.0,3,1315.0,,,,2013-04-09 18:00:00,2013-04-09 00:00:00,1,0,2013-04-09 11:01:00,12.934446,77.629882,,,0,2,1,2,6.983333333333333,0
143957,28038,12,1.0,3,293.0,,,,2013-04-09 12:45:00,,1,0,2013-04-09 11:11:00,12.849482,77.663187,,,0,2,1,1,1.5666666666666667,3
143962,28040,28,1.0,3,873.0,,,,2013-04-09 14:30:00,,0,0,2013-04-09 11:53:00,12.96959,77.60051,,,0,2,1,2,2.6166666666666667,-1
143963,17719,28,1.0,3,1034.0,,,,2013-04-09 13:00:00,,0,0,2013-04-09 12:02:00,13.047926,77.597766,,,0,2,1,2,0.9666666666666667,1
143969,26094,12,1.0,3,293.0,,,,2013-04-09 16:00:00,,0,0,2013-04-09 12:26:00,12.849482,77.663187,,,0,2,1,2,3.566666666666667,3
143971,26956,12,1.0,3,1041.0,,,,2013-04-09 16:00:00,,0,0,2013-04-09 12:39:00,12.974408,77.6648,,,0,2,1,2,3.35,3
143972,28043,12,2.0,3,1056.0,,,,2013-04-12 09:00:00,2013-04-12 00:00:00,1,0,2013-04-09 12:45:00,12.919199,77.60931,,,0,2,4,1,68.25,3
143989,23775,12,2.0,3,731.0,,,,2013-04-10 16:45:00,,0,0,2013-04-09 14:53:00,13.04937,77.51179,,,0,2,2,2,25.866666666666667,1
144011,28055,87,1.0,3,1330.0,,,,2013-04-11 08:00:00,,0,0,2013-04-09 18:31:00,12.953434,77.70651,,,0,2,3,1,37.483333333333334,3
144017,761,85,1.0,3,814.0,,,,2013-04-10 14:00:00,2013-04-10 00:00:00,1,0,2013-04-09 20:21:00,12.908993,77.6889,,,0,2,2,2,17.65,2
144020,7500,86,1.0,3,112.0,,,,2013-04-10 07:15:00,,0,0,2013-04-09 21:17:00,12.93331,77.56666,,,0,2,2,1,9.966666666666667,1
144025,6164,12,1.0,3,373.0,,,,2013-04-10 08:00:00,,0,0,2013-04-09 22:07:00,12.87153,77.60206,,,0,2,2,1,9.883333333333333,2
144033,20568,12,2.0,3,344.0,,,,2013-04-10 10:00:00,,0,0,2013-04-09 23:18:00,12.94788,77.67092,,,0,2,2,1,10.7,2
144054,21817,12,2.0,3,1195.0,,,,2013-04-10 10:45:00,2013-04-10 00:00:00,1,0,2013-04-10 09:03:00,13.00446,77.56923,,,0,2,2,1,1.7,-1
144057,27326,12,1.0,3,793.0,,,,2013-04-10 10:00:00,,0,0,2013-04-10 09:11:00,13.02239,77.59492,,,0,2,2,1,0.8166666666666667,0
144066,41448,12,2.0,3,767.0,,,,2013-04-12 10:00:00,2013-04-12 00:00:00,1,0,2013-04-10 10:38:00,12.9122,77.51043,,,0,2,4,1,47.36666666666667,2
144071,28080,28,2.0,3,529.0,,,,2013-04-10 12:30:00,,0,0,2013-04-10 11:04:00,12.93615,77.61322,,,0,2,2,1,1.4333333333333333,1
144073,28081,23,2.0,3,448.0,,,,2013-04-10 12:30:00,,0,0,2013-04-10 11:18:00,12.92732,77.63575,,,0,2,2,1,1.2,2
144074,27843,86,1.0,3,219.0,,,,2013-04-10 12:15:00,,0,0,2013-04-10 11:33:00,12.97029,77.56597,,,0,2,2,1,0.7,0
144124,28104,12,1.0,3,1328.0,,,,2013-04-12 11:15:00,2013-04-11 00:00:00,1,0,2013-04-10 18:31:00,12.958808,77.649047,,,0,2,4,1,40.733333333333334,0
144133,21756,12,2.0,3,293.0,,,,2013-04-11 07:45:00,,0,0,2013-04-10 19:41:00,12.849482,77.663187,,,0,2,3,1,12.066666666666666,3
144152,28123,85,2.0,3,393.0,,,,2013-04-11 10:30:00,,0,0,2013-04-10 21:00:00,13.19956,77.70688,,,0,2,3,1,13.5,3
144155,28125,23,1.0,3,571.0,,,,2013-04-11 11:45:00,,0,0,2013-04-10 21:32:00,12.95185,77.69642,,,0,2,3,1,14.216666666666667,3
144157,28128,12,1.0,3,572.0,,,,2013-04-11 06:30:00,,0,0,2013-04-10 21:47:00,12.91873,77.61494,,,0,2,3,1,8.716666666666667,2
144160,28130,87,2.0,3,784.0,,,,2013-04-11 03:00:00,,0,0,2013-04-10 22:13:00,12.96634,77.60709,,,0,2,3,0,4.783333333333333,0
144178,19205,12,2.0,3,392.0,,,,2013-04-11 08:30:00,,0,0,2013-04-10 23:17:00,12.986284,77.735245,,,0,2,3,1,9.216666666666667,3
144188,28150,85,2.0,3,1390.0,,,,2013-04-11 10:00:00,,0,0,2013-04-11 02:23:00,12.969368,77.641302,,,0,2,3,1,7.616666666666666,3
144191,28153,85,2.0,3,571.0,,,,2013-04-11 10:00:00,,0,0,2013-04-11 07:29:00,12.95185,77.69642,,,0,2,3,1,2.5166666666666666,3
144193,13450,12,1.0,3,410.0,,,,2013-04-11 09:45:00,2013-04-11 00:00:00,1,0,2013-04-11 07:54:00,13.05121,77.54113,,,0,2,3,1,1.85,2
144194,29281,12,1.0,3,1096.0,,,,2013-04-11 10:00:00,,0,0,2013-04-11 08:27:00,12.96519,77.71932,,,0,2,3,1,1.55,3
144195,28156,65,1.0,3,1161.0,,,,2013-04-11 14:30:00,,0,0,2013-04-11 08:34:00,12.92732,77.63575,,,0,2,3,2,5.933333333333334,0
144200,28161,12,2.0,3,293.0,,,,2013-04-11 12:00:00,,0,0,2013-04-11 09:06:00,12.849482,77.663187,,,0,2,3,1,2.9,3
144226,28181,12,1.0,3,667.0,,,,2013-04-11 15:30:00,,0,0,2013-04-11 11:38:00,12.97165,77.51316,,,0,2,3,2,3.8666666666666667,0
144227,28183,12,1.0,3,1017.0,,,,2013-04-11 14:00:00,,0,0,2013-04-11 12:05:00,13.11084,77.60074,,,0,2,3,2,1.9166666666666667,2
144240,28194,12,2.0,3,1026.0,,,,2013-04-11 15:30:00,,0,0,2013-04-11 14:23:00,13.10482,77.57631,,,0,2,3,2,1.1166666666666667,3
144247,28198,28,1.0,3,58.0,,,,2013-04-11 17:30:00,,0,0,2013-04-11 15:16:00,12.88963,77.60119,,,0,2,3,2,2.2333333333333334,3
144258,28208,12,1.0,3,448.0,,,,2013-04-13 15:00:00,,0,0,2013-04-11 17:16:00,12.92732,77.63575,,,0,2,5,2,45.733333333333334,2
144281,28222,12,1.0,3,571.0,,,,2013-04-12 04:15:00,,0,0,2013-04-11 22:31:00,12.95185,77.69642,,,0,2,4,0,5.733333333333333,3
144282,28224,85,2.0,3,151.0,,,,2013-04-12 10:00:00,2013-04-12 00:00:00,1,0,2013-04-11 23:27:00,12.89406,77.56452,,,0,2,4,1,10.55,0
144301,28236,12,1.0,3,1119.0,,,,2013-04-12 10:00:00,,0,0,2013-04-12 08:20:00,12.93022,77.56039,,,0,2,4,1,1.6666666666666667,0
144305,3128,12,1.0,3,1068.0,,,,2013-04-12 10:30:00,,0,0,2013-04-12 08:33:00,13.044009,77.606805,,,0,2,4,1,1.95,2
144306,36744,12,1.0,3,1089.0,,,,2013-04-12 13:30:00,,0,0,2013-04-12 08:43:00,12.99517,77.731147,,,0,2,4,2,4.783333333333333,3
144307,19468,12,1.0,3,1351.0,,,,2013-04-12 11:30:00,,0,0,2013-04-12 08:54:00,12.894352,77.675265,,,0,2,4,1,2.6,2
144311,25573,12,1.0,3,142.0,,,,2013-04-12 13:30:00,,0,0,2013-04-12 09:05:00,12.91281,77.60923,,,0,2,4,2,4.416666666666667,3
144315,26511,12,1.0,3,793.0,,,,2013-04-12 10:30:00,,0,0,2013-04-12 09:14:00,13.02239,77.59492,,,0,2,4,1,1.2666666666666666,0
144317,28242,28,2.0,3,1057.0,,,,2013-04-12 11:00:00,,0,0,2013-04-12 09:42:00,12.916156,77.643803,,,0,2,4,1,1.3,0
144319,28243,65,1.0,3,839.0,,,,2013-04-12 11:00:00,,0,0,2013-04-12 09:53:00,12.85773,77.78642,,,0,2,4,1,1.1166666666666667,2
144324,28247,12,2.0,3,571.0,,,,2013-04-12 12:00:00,,0,0,2013-04-12 10:28:00,12.95185,77.69642,,,0,2,4,1,1.5333333333333334,3
144328,28249,23,2.0,3,776.0,,,,2013-04-12 12:00:00,,0,0,2013-04-12 10:40:00,13.01508,77.67796,,,0,2,4,1,1.3333333333333333,2
144334,5110,23,2.0,3,499.0,,,,2013-04-12 16:30:00,,0,0,2013-04-12 11:35:00,12.88973,77.64865,,,0,2,4,2,4.916666666666667,1
144335,28254,65,1.0,3,1175.0,,,,2013-04-12 12:30:00,,0,0,2013-04-12 11:40:00,12.959979,77.647998,,,0,2,4,1,0.8333333333333334,0
144336,584,12,1.0,3,1086.0,,,,2013-04-12 14:00:00,2013-04-12 00:00:00,1,0,2013-04-12 11:52:00,12.907487,77.64729,,,0,2,4,2,2.1333333333333333,2
144345,1251,12,1.0,3,776.0,,,,2013-04-12 16:00:00,2013-04-12 00:00:00,1,0,2013-04-12 12:31:00,13.01508,77.67796,,,0,2,4,2,3.4833333333333334,2
144359,24866,12,1.0,3,1136.0,,,,2013-04-12 16:30:00,2013-04-12 00:00:00,1,0,2013-04-12 13:25:00,12.99049,77.69798,,,0,2,4,2,3.0833333333333335,1
144371,584,87,2.0,3,1086.0,,,,2013-04-13 10:00:00,2013-04-13 00:00:00,1,0,2013-04-12 14:42:00,12.907487,77.64729,,,0,2,5,1,19.3,2
144373,28275,12,1.0,3,293.0,,,,2013-04-12 18:00:00,2013-04-12 00:00:00,1,0,2013-04-12 15:02:00,12.849482,77.663187,,,1,2,4,2,2.966666666666667,3
144376,28277,87,1.0,3,1084.0,,,,2013-04-12 16:30:00,,0,0,2013-04-12 15:10:00,12.892657,77.581866,,,1,2,4,2,1.3333333333333333,2
144428,27843,86,2.0,3,977.0,,,,2013-04-13 09:30:00,,0,0,2013-04-12 20:33:00,12.969933,77.533286,,,0,2,5,1,12.95,1
144429,28302,87,2.0,3,1330.0,,,,2013-04-13 03:45:00,,0,0,2013-04-12 20:46:00,12.953434,77.70651,,,0,2,5,0,6.983333333333333,3
144437,28305,65,1.0,3,1026.0,,,,2013-04-22 08:30:00,2013-04-22 00:00:00,1,0,2013-04-12 21:18:00,13.10482,77.57631,,,0,2,0,1,227.2,3
144438,28307,12,2.0,3,83.0,,,,2013-04-13 07:30:00,,0,0,2013-04-12 21:28:00,12.92415,77.67229,,,0,2,5,1,10.033333333333333,3
144447,28128,12,1.0,3,1270.0,,,,2013-04-13 10:45:00,2013-04-13 00:00:00,1,0,2013-04-12 22:54:00,12.921772,77.620358,,,0,2,5,1,11.85,0
144450,28314,12,1.0,3,974.0,,,,2013-04-13 09:30:00,,0,0,2013-04-12 23:02:00,13.07557,77.55904,,,0,2,5,1,10.466666666666667,1
144453,21626,12,1.0,3,410.0,,,,2013-04-13 11:00:00,,0,0,2013-04-12 23:24:00,13.05121,77.54113,,,0,2,5,1,11.6,2
144460,28242,24,2.0,3,1057.0,,,,2013-04-13 10:00:00,,0,0,2013-04-13 00:36:00,12.916156,77.643803,,,0,2,5,1,9.4,0
144481,28340,12,1.0,3,1082.0,,,,2013-04-13 15:00:00,,0,0,2013-04-13 09:44:00,12.870924,77.575879,,,1,2,5,2,5.266666666666667,1
144490,28347,12,1.0,3,58.0,,,,2013-04-13 14:30:00,2013-04-13 00:00:00,1,0,2013-04-13 10:46:00,12.88963,77.60119,,,1,2,5,2,3.7333333333333334,3
144492,24188,12,1.0,3,488.0,,,,2013-04-14 11:15:00,,0,0,2013-04-13 10:50:00,12.959979,77.647998,,,0,2,6,1,24.416666666666668,2
144499,868,12,1.0,3,637.0,,,,2013-04-13 12:15:00,,0,0,2013-04-13 11:18:00,13.07951,77.55187,,,0,2,5,1,0.95,-1
144500,31051,12,1.0,3,542.0,,,,2013-04-13 13:00:00,,0,0,2013-04-13 11:22:00,12.93823,77.62289,,,0,2,5,2,1.6333333333333333,2
144505,28353,12,1.0,3,142.0,,,,2013-04-16 13:00:00,,0,0,2013-04-13 11:50:00,12.91281,77.60923,,,0,2,1,2,73.16666666666667,3
144506,28354,85,2.0,3,541.0,,,,2013-04-13 14:30:00,,0,0,2013-04-13 11:56:00,12.93524,77.61997,,,0,2,5,2,2.566666666666667,2
144520,28359,12,2.0,3,1308.0,,,,2013-04-15 09:00:00,,0,0,2013-04-13 13:13:00,12.98413,77.600371,,,0,2,0,1,43.78333333333333,-1
144525,16801,12,1.0,3,1054.0,,,,2013-04-13 15:45:00,2013-04-13 00:00:00,1,0,2013-04-13 13:43:00,12.90184,77.581587,,,1,2,5,2,2.033333333333333,2
144538,18771,12,1.0,3,293.0,,,,2013-04-14 10:00:00,,0,0,2013-04-13 15:40:00,12.849482,77.663187,,,0,2,6,1,18.333333333333332,3
144539,28374,85,2.0,3,520.0,,,,2013-04-14 08:30:00,2013-04-14 00:00:00,1,0,2013-04-13 15:41:00,12.92598,77.61837,,,0,2,6,1,16.816666666666666,0
144546,28381,24,2.0,3,393.0,,,,2013-04-14 18:00:00,2013-04-14 00:00:00,1,0,2013-04-13 16:37:00,13.19956,77.70688,,,0,2,6,2,25.383333333333333,3
144547,1256,12,1.0,3,58.0,,,,2013-04-15 10:30:00,,0,0,2013-04-13 16:48:00,12.88963,77.60119,,,0,2,0,1,41.7,3
144556,28125,28,1.0,3,571.0,,,,2013-04-14 08:15:00,,0,0,2013-04-13 17:59:00,12.95185,77.69642,,,0,2,6,1,14.266666666666667,3
144563,26307,85,2.0,3,1155.0,,,,2013-04-14 09:00:00,,0,0,2013-04-13 18:35:00,12.90245,77.66081,,,0,2,6,1,14.416666666666666,2
144564,28394,12,1.0,3,269.0,,,,2013-04-14 03:15:00,2013-04-14 00:00:00,1,0,2013-04-13 18:40:00,12.9744,77.69183,,,0,2,6,0,8.583333333333334,3
144569,27878,12,2.0,3,1280.0,,,,2013-04-14 03:00:00,2013-04-14 00:00:00,1,0,2013-04-13 19:27:00,12.966054,77.717837,,,0,2,6,0,7.55,2
144582,28406,65,2.0,3,151.0,,,,2013-04-14 03:00:00,,0,0,2013-04-13 20:49:00,12.89406,77.56452,,,0,2,6,0,6.183333333333334,0
144584,28408,12,1.0,3,776.0,,,,2013-04-14 10:00:00,,0,0,2013-04-13 21:01:00,13.01508,77.67796,,,0,2,6,1,12.983333333333333,2
144589,3114,12,2.0,3,292.0,,,,2013-04-14 09:30:00,,0,0,2013-04-13 21:15:00,12.93944,77.62923,,,0,2,6,1,12.25,2
144590,28411,87,2.0,3,83.0,,,,2013-04-14 07:45:00,,0,0,2013-04-13 21:26:00,12.92415,77.67229,,,0,2,6,1,10.316666666666666,3
144595,18120,12,1.0,3,1257.0,,,,2013-04-14 07:00:00,,0,0,2013-04-13 22:08:00,12.934477,77.611284,,,0,2,6,1,8.866666666666667,0
144598,4128,12,1.0,3,1165.0,,,,2013-04-14 09:00:00,,0,0,2013-04-13 22:15:00,12.990947,77.687112,,,0,2,6,1,10.75,3
144608,38419,87,2.0,3,58.0,,,,2013-04-14 09:00:00,,0,0,2013-04-14 03:49:00,12.88963,77.60119,,,0,2,6,1,5.183333333333334,3
144610,15772,65,1.0,3,1147.0,,,,2013-04-14 08:15:00,,0,0,2013-04-14 06:37:00,13.03064,77.6491,,,0,2,6,1,1.6333333333333333,1
144615,28437,65,2.0,3,1284.0,,,,2013-04-14 11:30:00,,0,0,2013-04-14 08:24:00,12.987204,77.737731,,,0,2,6,1,3.1,-1
144618,28440,12,1.0,3,814.0,,,,2013-04-14 10:00:00,,0,0,2013-04-14 08:48:00,12.908993,77.6889,,,0,2,6,1,1.2,2
144623,28444,65,2.0,3,83.0,,,,2013-04-14 10:00:00,,0,0,2013-04-14 09:19:00,12.92415,77.67229,,,0,2,6,1,0.6833333333333333,3
144626,28446,12,1.0,3,590.0,,,,2013-04-14 11:00:00,,0,0,2013-04-14 09:42:00,13.00826,77.56433,,,0,2,6,1,1.3,2
144630,28449,65,1.0,3,814.0,,,,2013-04-14 12:30:00,,0,0,2013-04-14 10:34:00,12.908993,77.6889,,,0,2,6,1,1.9333333333333333,2
144632,25535,24,2.0,3,515.0,,,,2013-04-14 13:00:00,,0,0,2013-04-14 10:48:00,12.97896,77.67345,,,1,2,6,2,2.2,3
