id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,season,day_of_departure,hour_of_departure,gap_hours,area_cancel_per
145427,28862,12,,1,89.0,,15.0,146.0,2013-04-20 15:00:00,2013-04-20 15:00:00,0,0,2013-04-20 13:58:00,12.96519,77.71932,,,0,2,5,2,1.0333333333333334,1
145479,28895,12,,1,452.0,,15.0,41.0,2013-04-21 08:30:00,2013-04-21 08:30:00,0,0,2013-04-20 19:50:00,12.95278,77.59088,,,0,2,6,1,12.666666666666666,1
145491,4059,28,,1,1038.0,,15.0,62.0,2013-04-27 01:00:00,2013-04-27 00:00:00,0,0,2013-04-20 22:10:00,12.981266,77.637162,,,0,2,5,0,146.83333333333334,2
145505,28907,12,,1,1056.0,,15.0,24.0,2013-04-21 08:30:00,2013-04-21 08:30:00,0,0,2013-04-21 07:49:00,12.919199,77.60931,,,0,2,6,1,0.6833333333333333,3
145513,2675,12,,1,1084.0,,15.0,67.0,2013-04-21 11:00:00,2013-04-21 10:59:59,0,0,2013-04-21 09:16:00,12.892657,77.581866,,,0,2,6,1,1.7333333333333334,2
145543,28926,12,,1,393.0,,,76.0,2013-04-24 06:00:00,,1,0,2013-04-21 12:05:00,13.19956,77.70688,,,0,2,2,1,65.91666666666667,3
145565,9937,12,,1,776.0,,15.0,32.0,2013-04-24 06:30:00,2013-04-24 00:00:00,0,0,2013-04-21 13:59:00,13.01508,77.67796,,,0,2,2,1,64.51666666666667,2
145674,28998,12,,1,25.0,,15.0,32.0,2013-04-22 08:30:00,2013-04-22 08:30:00,0,0,2013-04-22 05:48:00,12.98059,77.57475,,,0,2,0,1,2.7,1
145731,29027,65,,1,1376.0,,15.0,44.0,2013-04-23 13:00:00,2013-04-26 00:00:00,0,0,2013-04-22 16:59:00,12.870296,77.537457,,,0,2,1,2,20.016666666666666,1
145751,29037,24,,1,455.0,,1.0,146.0,2013-04-26 20:30:00,2013-04-27 20:30:00,1,0,2013-04-22 20:55:00,12.999874,77.67812,,,0,2,4,3,95.58333333333333,2
145781,29057,87,,1,458.0,,15.0,32.0,2013-04-23 09:30:00,2013-04-23 09:29:59,0,0,2013-04-23 08:18:00,13.00037,77.72746,,,0,2,1,1,1.2,3
145804,29069,14,,1,393.0,,,55.0,2013-04-23 23:00:00,2013-04-24 00:00:00,1,0,2013-04-23 12:31:00,13.19956,77.70688,,,0,2,1,3,10.483333333333333,3
145805,29070,12,,1,393.0,,1.0,116.0,2013-04-27 09:00:00,2013-04-27 09:00:00,1,0,2013-04-23 12:33:00,13.19956,77.70688,,,0,2,5,1,92.45,3
145840,29094,12,,1,585.0,,,55.0,2013-05-06 06:00:00,2013-05-06 00:00:00,1,0,2013-04-23 18:06:00,12.97677,77.5727,,,0,2,0,1,299.9,3
145852,29102,87,,1,1333.0,,15.0,148.0,2013-04-27 02:00:00,2013-04-28 01:59:59,0,0,2013-04-23 19:25:00,12.895675,77.602293,,,0,2,5,0,78.58333333333333,1
145876,29114,85,,1,1248.0,,15.0,185.0,2013-04-24 07:45:00,2013-04-24 07:45:00,0,0,2013-04-23 21:16:00,12.978945,77.574849,,,0,2,2,1,10.483333333333333,0
145888,29120,54,,1,393.0,,15.0,55.0,2013-04-24 09:00:00,2013-04-27 00:00:00,0,0,2013-04-23 22:51:00,13.19956,77.70688,,,0,2,2,1,10.15,3
145939,29145,65,,1,293.0,,1.0,146.0,2013-04-26 16:00:00,2013-04-28 16:00:00,1,0,2013-04-24 11:59:00,12.849482,77.663187,,,0,2,4,2,52.016666666666666,3
145946,29147,12,,1,393.0,,15.0,32.0,2013-04-26 10:00:00,1970-01-01 10:00:00,1,0,2013-04-24 12:29:00,13.19956,77.70688,,,0,2,4,1,45.516666666666666,3
145964,29160,65,,1,,,15.0,161.0,2013-04-26 00:00:00,2013-04-28 00:00:00,0,0,2013-04-24 15:03:00,,,,,0,2,4,0,32.95,-1
145976,29165,65,,1,,,15.0,20.0,2013-04-25 17:00:00,2013-04-28 16:59:59,0,0,2013-04-24 16:49:00,,,,,0,2,3,2,24.183333333333334,-1
146024,29196,54,,1,297.0,,1.0,137.0,2013-04-30 00:00:00,2013-05-02 00:00:00,0,1,2013-04-25 01:06:00,12.99789,77.61488,,,0,2,1,0,118.9,1
146027,29199,65,,1,393.0,,,32.0,2013-04-27 02:15:00,,0,1,2013-04-25 03:17:00,13.19956,77.70688,,,0,2,5,0,46.96666666666667,3
146103,27732,65,,1,413.0,,1.0,45.0,2013-04-27 06:30:00,2013-04-28 06:29:59,1,0,2013-04-25 19:14:00,12.92171,77.59017,,,0,2,5,1,35.266666666666666,1
146107,1944,54,,1,,,15.0,32.0,2013-04-26 07:00:00,2013-04-27 07:00:00,0,0,2013-04-25 19:48:00,,,,,0,2,4,1,11.2,-1
146108,29245,85,,1,,,15.0,146.0,2013-05-01 07:00:00,2013-05-02 07:00:00,0,0,2013-04-25 20:12:00,,,,,0,2,2,1,130.8,-1
146134,29255,28,,1,,,15.0,146.0,2013-04-26 17:00:00,2013-04-27 16:59:59,0,0,2013-04-25 22:17:00,,,,,0,2,4,2,18.716666666666665,-1
146218,29290,54,,1,142.0,,,55.0,2013-05-03 06:00:00,2013-05-05 00:00:00,1,0,2013-04-26 13:57:00,12.91281,77.60923,,,0,2,4,1,160.05,3
146219,7794,65,,1,,,15.0,55.0,2013-04-28 08:00:00,2013-05-01 07:59:59,0,0,2013-04-26 14:24:00,,,,,0,2,6,1,41.6,-1
146220,29291,54,,1,,,15.0,32.0,2013-04-27 06:00:00,2013-04-27 06:00:00,0,0,2013-04-26 14:25:00,,,,,0,2,5,1,15.583333333333334,-1
146225,28266,87,,1,,,15.0,29.0,2013-04-27 05:00:00,2013-04-28 00:00:00,0,0,2013-04-26 15:14:00,,,,,0,2,5,0,13.766666666666667,-1
146262,29324,12,,1,1111.0,,15.0,64.0,2013-05-02 00:15:00,2013-05-02 00:00:00,0,0,2013-04-26 18:05:00,12.90796,77.62418,,,0,2,3,0,126.16666666666667,0
146267,29327,12,,1,1350.0,,,55.0,2013-04-27 03:00:00,2013-04-28 00:00:00,1,0,2013-04-26 18:38:00,12.909202,77.5662,,,0,2,5,0,8.366666666666667,0
146272,29332,12,,1,463.0,,1.0,58.0,2013-04-27 15:00:00,2013-04-27 15:00:00,1,0,2013-04-26 18:59:00,12.96037,77.58132,,,0,2,5,2,20.016666666666666,-1
146277,29335,54,,1,85.0,,,55.0,2013-05-03 06:00:00,2013-05-05 00:00:00,1,0,2013-04-26 19:10:00,12.95755,77.71803,,,0,2,4,1,154.83333333333334,2
146311,29353,12,,1,393.0,,1.0,32.0,2013-04-27 08:15:00,2013-04-27 08:15:00,1,0,2013-04-26 22:13:00,13.19956,77.70688,,,0,2,5,1,10.033333333333333,3
146312,29352,12,,1,142.0,,15.0,44.0,2013-04-27 06:00:00,2013-04-27 06:00:00,0,0,2013-04-26 22:14:00,12.91281,77.60923,,,0,2,5,1,7.766666666666667,3
146313,29353,12,,1,393.0,,,32.0,2013-04-27 08:15:00,,1,0,2013-04-26 22:14:00,13.19956,77.70688,,,0,2,5,1,10.016666666666667,3
146329,29363,85,,1,531.0,,15.0,198.0,2013-04-27 08:00:00,2013-04-27 00:00:00,0,0,2013-04-27 02:02:00,12.99255,77.57842,,,0,2,5,1,5.966666666666667,-1
146346,29332,12,,1,393.0,,15.0,58.0,2013-04-27 15:00:00,2013-04-27 00:00:00,0,0,2013-04-27 09:40:00,13.19956,77.70688,,,0,2,5,2,5.333333333333333,3
146401,29418,87,,1,974.0,,15.0,190.0,2013-04-28 06:00:00,2013-04-28 06:00:00,0,0,2013-04-27 15:55:00,13.07557,77.55904,,,0,2,6,1,14.083333333333334,1
146445,29438,65,,1,393.0,,15.0,82.0,2013-05-08 08:30:00,2013-05-17 00:00:00,0,0,2013-04-27 19:36:00,13.19956,77.70688,,,0,2,2,1,252.9,3
146469,29450,65,,1,585.0,,15.0,152.0,2013-04-28 07:30:00,2013-04-28 00:00:00,0,0,2013-04-27 23:56:00,12.97677,77.5727,,,0,2,6,1,7.566666666666666,3
146474,29454,87,,1,393.0,,,55.0,2013-04-28 09:30:00,,0,1,2013-04-28 02:56:00,13.19956,77.70688,,,0,2,6,1,6.566666666666666,3
146479,29454,12,,1,393.0,,15.0,55.0,2013-04-28 09:30:00,2013-04-28 09:29:59,0,0,2013-04-28 04:17:00,13.19956,77.70688,,,0,2,6,1,5.216666666666667,3
146480,29454,12,,1,393.0,,15.0,55.0,2013-04-28 09:30:00,2013-04-28 00:00:00,0,0,2013-04-28 04:22:00,13.19956,77.70688,,,0,2,6,1,5.133333333333334,3
146509,29470,12,,1,,,15.0,32.0,2013-04-28 12:00:00,2013-04-28 12:00:00,0,0,2013-04-28 11:18:00,,,,,0,2,6,1,0.7,-1
146520,17962,12,,1,,,15.0,32.0,2013-04-29 07:00:00,2013-04-29 07:00:00,0,0,2013-04-28 12:44:00,,,,,0,2,0,1,18.266666666666666,-1
146609,29516,65,,1,601.0,,15.0,146.0,2013-04-29 00:15:00,2013-04-29 00:15:00,0,0,2013-04-28 21:11:00,13.02434,77.56593,,,0,2,0,0,3.066666666666667,1
146627,29526,12,,1,393.0,,15.0,58.0,2013-05-01 03:00:00,2013-05-02 03:00:00,1,0,2013-04-29 00:01:00,13.19956,77.70688,,,0,2,2,0,50.983333333333334,3
146642,29539,12,,1,393.0,,15.0,56.0,2013-05-19 07:15:00,2013-05-25 07:14:59,0,0,2013-04-29 09:46:00,13.19956,77.70688,,,0,2,6,1,477.48333333333335,3
146644,29539,85,,1,393.0,,15.0,56.0,2013-05-19 07:15:00,2013-05-26 07:14:59,0,0,2013-04-29 10:24:00,13.19956,77.70688,,,0,2,6,1,476.85,3
146690,29554,65,,1,393.0,,15.0,55.0,2013-05-01 00:30:00,2013-05-04 00:29:59,0,0,2013-04-29 15:10:00,13.19956,77.70688,,,0,2,2,0,33.333333333333336,3
146697,12934,65,,1,571.0,,,85.0,2013-04-29 21:15:00,2013-04-30 00:00:00,1,0,2013-04-29 16:03:00,12.95185,77.69642,,,0,2,0,3,5.2,3
146715,29570,24,,1,450.0,,15.0,55.0,2013-05-04 00:00:00,2013-05-06 00:00:00,1,0,2013-04-29 17:33:00,12.9334,77.62652,,,0,2,5,0,102.45,2
146723,29576,28,,1,1089.0,,15.0,146.0,2013-04-30 06:30:00,2013-05-01 06:29:59,0,0,2013-04-29 18:17:00,12.99517,77.731147,,,0,2,1,1,12.216666666666667,3
146725,19361,65,,1,1281.0,,1.0,24.0,2013-04-30 10:30:00,2013-04-30 10:30:00,1,0,2013-04-29 18:29:00,12.934634,77.611283,,,0,2,1,1,16.016666666666666,2
146742,29585,36,,1,572.0,,,45.0,2013-04-30 06:00:00,2013-04-30 00:00:00,1,0,2013-04-29 20:56:00,12.91873,77.61494,,,0,2,1,1,9.066666666666666,2
146750,15666,12,,1,409.0,,,146.0,2013-04-30 21:00:00,2013-05-01 00:00:00,1,0,2013-04-29 22:13:00,13.07746,77.60668,,,0,2,1,3,22.783333333333335,0
146806,29620,24,,1,571.0,,,55.0,2013-05-25 05:00:00,2013-05-27 00:00:00,1,0,2013-04-30 10:20:00,12.95185,77.69642,,,0,2,5,0,594.6666666666666,3
146837,29638,54,,1,571.0,,15.0,32.0,2013-05-01 06:00:00,2013-05-01 00:00:00,0,0,2013-04-30 12:26:00,12.95185,77.69642,,,0,2,2,1,17.566666666666666,3
146859,29653,65,,1,1021.0,,,32.0,2013-05-01 07:30:00,2013-05-01 00:00:00,1,0,2013-04-30 15:27:00,13.02853,77.54625,,,0,2,2,1,16.05,1
146883,29666,87,,1,585.0,,15.0,161.0,2013-05-28 06:00:00,2013-05-29 06:00:00,1,0,2013-04-30 17:01:00,12.97677,77.5727,,,0,2,1,1,660.9833333333333,3
146915,2936,12,,1,571.0,,15.0,192.0,2013-05-03 03:00:00,2013-05-05 03:00:00,0,0,2013-04-30 20:44:00,12.95185,77.69642,,,0,2,4,0,54.266666666666666,3
147061,24359,87,,1,1070.0,,15.0,125.0,2013-05-03 22:30:00,2013-05-05 22:30:00,0,0,2013-05-01 18:34:00,12.926098,77.681121,,,0,2,4,3,51.93333333333333,2
147062,24359,86,,1,1070.0,,15.0,125.0,2013-05-03 22:30:00,2013-05-05 22:30:00,0,0,2013-05-01 18:36:00,12.926098,77.681121,,,0,2,4,3,51.9,2
147211,29847,12,,1,61.0,,,113.0,2013-05-06 07:00:00,2013-05-08 00:00:00,1,0,2013-05-02 19:39:00,12.96298,77.71229,,,0,2,0,1,83.35,3
147214,29849,65,,1,571.0,,1.0,168.0,2013-05-04 06:00:00,2013-05-04 06:00:00,1,0,2013-05-02 20:14:00,12.95185,77.69642,,,0,2,5,1,33.766666666666666,3
147238,29859,12,,1,83.0,,,49.0,2013-05-03 08:00:00,,1,0,2013-05-02 22:10:00,12.92415,77.67229,,,0,2,4,1,9.833333333333334,3
147274,29870,85,,1,1097.0,,1.0,55.0,2013-05-03 11:15:00,2013-05-06 11:15:00,1,0,2013-05-03 07:42:00,12.97943,77.66125,,,0,2,4,1,3.55,1
147293,29880,12,,1,1390.0,,,132.0,2013-05-04 01:00:00,2013-05-05 00:00:00,1,0,2013-05-03 10:08:00,12.969368,77.641302,,,0,2,5,0,14.866666666666667,3
147309,29886,87,,1,458.0,,15.0,32.0,2013-05-04 08:30:00,2013-05-04 08:30:00,0,0,2013-05-03 11:44:00,13.00037,77.72746,,,0,2,5,1,20.766666666666666,3
147312,29887,12,,1,677.0,,15.0,32.0,2013-05-04 06:30:00,2013-05-04 06:29:59,0,0,2013-05-03 12:01:00,13.05845,77.64075,,,0,2,5,1,18.483333333333334,-1
147330,29900,65,,1,297.0,,15.0,24.0,2013-05-03 16:30:00,2013-05-03 16:30:00,0,0,2013-05-03 13:33:00,12.99789,77.61488,,,0,2,4,2,2.95,1
147338,25638,87,,1,24.0,,,32.0,2013-05-04 04:00:00,2013-05-05 00:00:00,1,0,2013-05-03 13:52:00,13.03289,77.59194,,,0,2,5,0,14.133333333333333,0
147367,29913,54,,1,192.0,,15.0,51.0,2013-05-26 06:00:00,2013-05-30 06:00:00,0,0,2013-05-03 15:46:00,13.07799,77.50576,,,0,2,6,1,542.2333333333333,0
147382,29918,12,,1,689.0,,15.0,32.0,2013-05-04 06:00:00,2013-05-04 00:00:00,0,0,2013-05-03 16:32:00,12.97672,77.64927,,,0,2,5,1,13.466666666666667,2
147411,29932,65,,1,1281.0,,,55.0,2013-05-04 04:00:00,2013-05-05 00:00:00,1,0,2013-05-03 19:12:00,12.934634,77.611283,,,0,2,5,0,8.8,2
147418,29935,12,,1,330.0,,15.0,108.0,2013-05-04 08:00:00,2013-05-04 00:00:00,0,0,2013-05-03 20:33:00,12.858833,77.589127,,,0,2,5,1,11.45,3
147419,29936,12,,1,393.0,,15.0,32.0,2013-05-04 14:00:00,2013-05-04 00:00:00,0,0,2013-05-03 20:43:00,13.19956,77.70688,,,0,2,5,2,17.283333333333335,3
147434,29941,12,,1,1330.0,,15.0,172.0,2013-05-04 06:30:00,2013-05-04 06:29:59,0,0,2013-05-03 22:33:00,12.953434,77.70651,,,0,2,5,1,7.95,3
147511,29676,65,,1,149.0,,15.0,62.0,2013-05-05 06:00:00,2013-05-06 00:00:00,0,0,2013-05-04 14:00:00,12.93022,77.56039,,,0,2,6,1,16.0,2
147534,29998,12,,1,393.0,,1.0,190.0,2013-05-09 10:00:00,2013-05-09 10:00:00,1,0,2013-05-04 16:17:00,13.19956,77.70688,,,0,2,3,1,113.71666666666667,3
147570,30013,87,,1,540.0,,1.0,55.0,2013-05-25 06:00:00,2013-05-26 06:00:00,1,0,2013-05-04 20:17:00,12.92768,77.62664,,,0,2,5,1,489.71666666666664,1
147575,22454,12,,1,1095.0,,15.0,32.0,2013-05-05 07:00:00,2013-05-05 00:00:00,0,0,2013-05-04 20:42:00,12.92415,77.67229,,,0,2,6,1,10.3,3
147592,30022,12,,1,269.0,,15.0,108.0,2013-05-05 06:00:00,2013-05-05 00:00:00,0,0,2013-05-04 22:57:00,12.9744,77.69183,,,0,2,6,1,7.05,3
147604,27732,87,,1,1036.0,,1.0,146.0,2013-05-10 06:30:00,2013-05-12 06:29:59,1,0,2013-05-05 08:35:00,12.925568,77.580568,,,0,2,4,1,117.91666666666667,1
147611,30036,65,,1,466.0,,15.0,161.0,2013-05-06 05:30:00,2013-05-07 00:00:00,0,0,2013-05-05 09:26:00,13.017436,77.64458,,,0,2,0,0,20.066666666666666,1
147733,30109,12,,1,450.0,,,32.0,2013-05-06 08:30:00,2013-05-06 00:00:00,1,0,2013-05-05 23:21:00,12.9334,77.62652,,,0,2,0,1,9.15,2
147772,14197,65,,1,1376.0,,,32.0,2013-05-07 06:00:00,2013-05-07 00:00:00,1,0,2013-05-06 12:18:00,12.870296,77.537457,,,0,2,1,1,17.7,1
147782,27732,87,,1,1036.0,,15.0,146.0,2013-05-10 06:30:00,2013-05-12 06:29:59,0,0,2013-05-06 13:14:00,12.925568,77.580568,,,0,2,4,1,89.26666666666667,1
147820,30157,12,,1,455.0,,15.0,13.0,2013-05-10 06:30:00,2013-05-13 06:29:59,0,0,2013-05-06 18:01:00,12.999874,77.67812,,,0,2,4,1,84.48333333333333,2
147826,30162,85,,1,393.0,,15.0,152.0,2013-05-08 13:45:00,2013-05-08 13:45:00,0,0,2013-05-06 18:33:00,13.19956,77.70688,,,0,2,2,2,43.2,3
147829,30166,12,,1,784.0,,15.0,55.0,2013-05-07 08:30:00,2013-05-11 00:00:00,0,0,2013-05-06 18:54:00,12.96634,77.60709,,,0,2,1,1,13.6,0
147860,20033,24,,1,1053.0,,,32.0,2013-05-07 04:00:00,2013-05-07 00:00:00,1,0,2013-05-06 22:58:00,12.912799,77.589784,,,0,2,1,0,5.033333333333333,1
147861,20033,24,,1,1083.0,,,32.0,2013-05-07 06:30:00,2013-05-07 00:00:00,1,0,2013-05-06 23:03:00,12.900648,77.589183,,,0,2,1,1,7.45,2
147866,30179,12,,1,1095.0,,15.0,191.0,2013-05-07 08:00:00,2013-05-07 00:00:00,0,0,2013-05-07 00:39:00,12.92415,77.67229,,,0,2,1,1,7.35,3
147881,20033,65,,1,1083.0,,15.0,164.0,2013-05-07 10:00:00,2013-05-07 10:00:00,0,0,2013-05-07 08:12:00,12.900648,77.589183,,,0,2,1,1,1.8,2
147909,30200,65,,1,197.0,,15.0,110.0,2013-05-08 06:00:00,2013-05-08 00:00:00,0,0,2013-05-07 12:14:00,12.9119,77.54682,,,0,2,2,1,17.766666666666666,0
147946,13824,87,,1,1056.0,,15.0,55.0,2013-05-09 00:45:00,2013-05-10 00:45:00,0,0,2013-05-07 15:46:00,12.919199,77.60931,,,0,2,3,0,32.983333333333334,3
148038,30263,12,,1,1237.0,,15.0,32.0,2013-05-09 08:00:00,2013-05-09 00:00:00,0,0,2013-05-08 11:15:00,12.92645,77.61206,,,0,2,3,1,20.75,1
148050,30267,24,,1,515.0,,1.0,44.0,2013-05-10 13:00:00,2013-05-10 13:00:00,1,0,2013-05-08 11:59:00,12.97896,77.67345,,,0,2,4,2,49.016666666666666,3
148064,30276,65,,1,1328.0,,1.0,32.0,2013-05-11 06:45:00,2013-05-11 06:45:00,1,0,2013-05-08 14:32:00,12.958808,77.649047,,,0,2,5,1,64.21666666666667,0
148090,21377,54,,1,271.0,,,29.0,2013-05-11 10:30:00,2013-05-14 00:00:00,1,0,2013-05-08 17:39:00,12.95641,77.64076,,,0,2,5,1,64.85,3
148163,29889,28,,1,1157.0,,15.0,32.0,2013-05-09 11:00:00,2013-05-09 10:59:59,0,0,2013-05-09 09:40:00,13.05121,77.54113,,,0,2,3,1,1.3333333333333333,-1
148170,13001,12,,1,571.0,,,32.0,2013-05-10 06:00:00,2013-05-10 00:00:00,1,0,2013-05-09 10:15:00,12.95185,77.69642,,,0,2,4,1,19.75,3
148175,30339,12,,1,393.0,,15.0,44.0,2013-05-12 02:30:00,2013-05-12 00:00:00,0,0,2013-05-09 10:54:00,13.19956,77.70688,,,0,2,6,0,63.6,3
148193,30347,12,,1,393.0,,,149.0,2013-05-10 08:00:00,2013-05-10 00:00:00,1,0,2013-05-09 12:46:00,13.19956,77.70688,,,0,2,4,1,19.233333333333334,3
148224,30369,54,,1,585.0,,,32.0,2013-05-11 06:00:00,2013-05-11 00:00:00,1,0,2013-05-09 17:34:00,12.97677,77.5727,,,0,2,5,1,36.43333333333333,3
148226,30369,54,,1,150.0,,15.0,32.0,2013-05-11 06:00:00,2013-05-11 00:00:00,0,0,2013-05-09 17:41:00,12.89724,77.61065,,,0,2,5,1,36.31666666666667,2
148251,4985,87,,1,1391.0,,1.0,55.0,2013-05-21 07:30:00,2013-05-25 07:30:00,1,0,2013-05-09 20:13:00,12.970926,77.647321,,,0,2,1,1,275.28333333333336,1
148295,30399,12,,1,1056.0,,1.0,32.0,2013-05-10 07:00:00,2013-05-10 07:00:00,1,0,2013-05-10 01:26:00,12.919199,77.60931,,,0,2,4,1,5.566666666666666,3
148303,30404,12,,1,151.0,,1.0,160.0,2013-05-11 08:00:00,2013-05-11 07:59:59,1,0,2013-05-10 07:25:00,12.89406,77.56452,,,0,2,5,1,24.583333333333332,0
148316,30393,65,,1,814.0,,15.0,75.0,2013-05-11 07:30:00,2013-05-11 00:00:00,0,0,2013-05-10 07:51:00,12.908993,77.6889,,,0,2,5,1,23.65,2
148404,30444,12,,1,393.0,,15.0,55.0,2013-05-13 15:15:00,2013-05-15 15:15:00,1,0,2013-05-10 13:26:00,13.19956,77.70688,,,0,2,0,2,73.81666666666666,3
148426,30457,87,,1,730.0,,,29.0,2013-05-11 06:15:00,2013-05-13 00:00:00,1,0,2013-05-10 16:07:00,13.03386,77.51269,,,0,2,5,1,14.133333333333333,1
148433,30460,87,,1,83.0,,15.0,131.0,2013-05-11 00:00:00,2013-05-12 00:00:00,0,0,2013-05-10 16:40:00,12.92415,77.67229,,,0,2,5,0,7.333333333333333,3
148470,30481,85,,1,393.0,,1.0,32.0,2013-05-17 11:30:00,2013-05-19 11:30:00,1,0,2013-05-10 19:31:00,13.19956,77.70688,,,0,2,4,1,159.98333333333332,3
148529,30509,28,,1,269.0,,15.0,89.0,2013-05-11 03:00:00,2013-05-12 03:00:00,0,0,2013-05-11 02:09:00,12.9744,77.69183,,,0,2,5,0,0.85,3
148547,30518,12,,1,393.0,,15.0,32.0,2013-05-12 23:30:00,2013-05-12 23:30:00,0,0,2013-05-11 08:22:00,13.19956,77.70688,,,0,2,6,3,39.13333333333333,3
148593,30547,12,,1,1224.0,,1.0,29.0,2013-05-15 07:00:00,2013-05-17 07:00:00,1,0,2013-05-11 11:59:00,13.012419,77.555151,,,0,2,2,1,91.01666666666667,0
148606,19798,24,,1,625.0,,15.0,146.0,2013-05-11 15:30:00,2013-05-12 15:29:59,0,0,2013-05-11 12:39:00,12.95431,77.6553,,,0,2,5,2,2.85,3
148614,30558,85,,1,393.0,,1.0,64.0,2013-05-17 00:30:00,1970-01-01 00:29:59,0,1,2013-05-11 13:05:00,13.19956,77.70688,,,0,2,4,0,131.41666666666666,3
148643,30580,12,,1,1039.0,,15.0,29.0,2013-05-18 04:30:00,2013-05-19 04:30:00,0,0,2013-05-11 15:52:00,12.979949,77.642913,,,0,2,5,0,156.63333333333333,0
148645,14198,87,,1,344.0,,15.0,160.0,2013-05-12 03:30:00,2013-05-12 00:00:00,0,0,2013-05-11 16:02:00,12.94788,77.67092,,,0,2,6,0,11.466666666666667,2
148650,21750,24,,1,122.0,,15.0,29.0,2013-05-12 04:00:00,2013-05-13 00:00:00,0,0,2013-05-11 16:09:00,12.99682,77.60436,,,0,2,6,0,11.85,2
148676,30595,54,,1,585.0,,15.0,184.0,2013-06-08 07:00:00,2013-06-11 00:00:00,0,0,2013-05-11 17:44:00,12.97677,77.5727,,,0,2,5,1,661.2666666666667,3
148705,30612,12,,1,1147.0,,15.0,24.0,2013-05-12 07:00:00,2013-05-12 00:00:00,0,0,2013-05-11 20:09:00,13.03064,77.6491,,,0,2,6,1,10.85,1
148783,868,12,,1,571.0,,15.0,11.0,2013-05-12 08:00:00,2013-05-12 07:59:59,0,0,2013-05-12 07:02:00,12.95185,77.69642,,,0,2,6,1,0.9666666666666667,3
148826,30691,28,,1,1268.0,,,44.0,2013-05-13 00:30:00,2013-05-13 00:00:00,1,0,2013-05-12 10:47:00,12.916669,77.592398,,,0,2,0,0,13.716666666666667,-1
148828,30694,65,,1,49.0,,,161.0,2013-05-12 15:00:00,2013-05-13 00:00:00,1,0,2013-05-12 11:01:00,12.78091,77.77131,,,0,2,6,2,3.9833333333333334,0
148836,30697,87,,1,293.0,,15.0,121.0,2013-05-31 06:00:00,2013-06-01 06:00:00,0,0,2013-05-12 11:22:00,12.849482,77.663187,,,0,2,4,1,450.6333333333333,3
148875,30721,65,,1,393.0,,15.0,4.0,2013-05-12 19:30:00,2013-05-13 19:30:00,0,0,2013-05-12 15:07:00,13.19956,77.70688,,,0,2,6,3,4.383333333333334,3
148931,30499,12,,1,1192.0,,15.0,32.0,2013-05-13 08:00:00,2013-05-13 00:00:00,0,0,2013-05-12 20:00:00,12.97677,77.5727,,,0,2,0,1,12.0,1
148932,22251,10,,1,393.0,,15.0,190.0,2013-05-13 08:00:00,2013-05-13 07:59:59,0,0,2013-05-12 20:04:00,13.19956,77.70688,,,0,2,0,1,11.933333333333334,3
148937,30752,87,,1,115.0,,,32.0,2013-05-13 07:00:00,2013-05-13 00:00:00,1,0,2013-05-12 20:32:00,12.99319,77.54472,,,0,2,0,1,10.466666666666667,0
148943,30755,54,,1,1133.0,,1.0,32.0,2013-05-13 06:30:00,2013-05-13 06:29:59,1,0,2013-05-12 20:54:00,12.9744,77.69183,,,0,2,0,1,9.6,1
148975,30779,12,,1,393.0,,,55.0,2013-05-19 12:00:00,2013-05-19 00:00:00,1,0,2013-05-13 02:47:00,13.19956,77.70688,,,0,2,6,1,153.21666666666667,3
149090,30834,12,,1,184.0,,,189.0,2013-05-14 04:00:00,2013-05-14 00:00:00,1,0,2013-05-13 18:09:00,12.95871,77.56337,,,0,2,1,0,9.85,1
149092,30835,12,,1,83.0,,,55.0,2013-05-14 06:00:00,2013-05-15 00:00:00,1,0,2013-05-13 18:16:00,12.92415,77.67229,,,0,2,1,1,11.733333333333333,3
149133,30853,54,,1,,,15.0,32.0,2013-05-14 01:45:00,2013-05-14 00:00:00,1,0,2013-05-13 22:53:00,,,,,0,2,1,0,2.8666666666666667,-1
149161,30868,12,,1,393.0,,15.0,113.0,2013-05-23 06:00:00,2013-05-23 06:00:00,0,0,2013-05-14 08:25:00,13.19956,77.70688,,,0,2,3,1,213.58333333333334,3
149172,30877,28,,1,393.0,,,32.0,2013-05-22 15:30:00,,1,0,2013-05-14 10:12:00,13.19956,77.70688,,,0,2,2,2,197.3,3
149178,30880,65,,1,1328.0,,15.0,132.0,2013-05-14 13:00:00,2013-05-14 13:00:00,0,0,2013-05-14 10:56:00,12.958808,77.649047,,,0,2,1,2,2.066666666666667,0
149206,30896,12,,1,58.0,,15.0,57.0,2013-05-20 06:00:00,2013-05-28 06:00:00,0,0,2013-05-14 12:37:00,12.88963,77.60119,,,0,2,0,1,137.38333333333333,3
149256,30922,65,,1,393.0,,15.0,58.0,2013-05-19 10:45:00,2013-05-19 10:45:00,0,0,2013-05-14 17:47:00,13.19956,77.70688,,,0,2,6,1,112.96666666666667,3
149269,30930,54,,1,625.0,,15.0,29.0,2013-05-20 07:00:00,2013-05-22 00:00:00,0,0,2013-05-14 19:55:00,12.95431,77.6553,,,0,2,0,1,131.08333333333334,3
